ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,MiscellaneousOvernightStays,MonthName,TotalOvernightStays
Acadia NP,ACAD,National Park,Northeast,ME,2020,10,480859,6000,2874780,0,0,0,0,0,0,October,0
Acadia NP,ACAD,National Park,Northeast,ME,2020,11,76251,600,457504,0,0,0,0,0,0,November,0
Acadia NP,ACAD,National Park,Northeast,ME,2020,12,21260,600,127562,0,0,0,0,0,0,December,0
Acadia NP,ACAD,National Park,Northeast,ME,2021,1,20268,600,133769,0,0,0,0,0,0,January,0
Acadia NP,ACAD,National Park,Northeast,ME,2021,2,16123,600,106413,0,0,0,0,0,0,February,0
Acadia NP,ACAD,National Park,Northeast,ME,2021,3,38060,600,251199,0,0,0,0,0,0,March,0
Acadia NP,ACAD,National Park,Northeast,ME,2021,4,110096,600,638557,0,0,0,0,0,0,April,0
Acadia NP,ACAD,National Park,Northeast,ME,2021,5,324654,7500,2168850,0,19,7992,2460,0,0,May,10471
Acadia NP,ACAD,National Park,Northeast,ME,2021,6,661919,7500,4505504,0,294,16794,7186,161,0,June,24435
Acadia NP,ACAD,National Park,Northeast,ME,2021,7,782146,7500,4927236,0,205,27930,9880,390,0,July,38405
Acadia NP,ACAD,National Park,Northeast,ME,2021,8,795437,7500,4991696,0,419,28405,8986,534,0,August,38344
Acadia NP,ACAD,National Park,Northeast,ME,2021,9,667301,7500,4096436,0,446,19035,8854,386,0,September,28721
Acadia NP,ACAD,National Park,Northeast,ME,2021,10,557624,6000,3649594,0,224,7602,3306,141,0,October,11273
Acadia NP,ACAD,National Park,Northeast,ME,2021,11,81089,600,486535,0,0,0,0,0,0,November,0
Acadia NP,ACAD,National Park,Northeast,ME,2021,12,14381,600,86285,0,0,0,0,0,0,December,0
Acadia NP,ACAD,National Park,Northeast,ME,2022,1,10411,600,68714,0,0,0,0,0,0,January,0
Acadia NP,ACAD,National Park,Northeast,ME,2022,2,13045,600,86098,0,0,0,0,0,0,February,0
Acadia NP,ACAD,National Park,Northeast,ME,2022,3,22476,600,148339,0,0,0,0,0,0,March,0
Acadia NP,ACAD,National Park,Northeast,ME,2022,4,105126,600,609731,0,0,0,0,0,0,April,0
Acadia NP,ACAD,National Park,Northeast,ME,2022,5,327466,7500,2324994,0,46,11425,3335,83,717,May,14889
Acadia NP,ACAD,National Park,Northeast,ME,2022,6,603023,7500,4551580,0,168,26065,10517,304,1597,June,37054
Acadia NP,ACAD,National Park,Northeast,ME,2022,7,791358,7500,5282410,0,285,34279,12171,426,2907,July,47161
Acadia NP,ACAD,National Park,Northeast,ME,2022,8,785236,7500,5187635,0,493,33971,10550,299,2322,August,45313
Acadia NP,ACAD,National Park,Northeast,ME,2022,9,697292,7500,4379256,0,414,22110,9655,261,1279,September,32440
Acadia NP,ACAD,National Park,Northeast,ME,2022,10,521646,6000,3480420,0,478,8333,3419,99,668,October,12329
Acadia NP,ACAD,National Park,Northeast,ME,2022,11,70675,600,424050,0,0,0,0,0,0,November,0
Acadia NP,ACAD,National Park,Northeast,ME,2022,12,22506,600,135036,0,0,0,0,0,0,December,0
Acadia NP,ACAD,National Park,Northeast,ME,2023,1,15217,600,100434,0,0,0,0,0,0,January,0
Acadia NP,ACAD,National Park,Northeast,ME,2023,2,15281,600,100853,0,0,0,0,0,0,February,0
Acadia NP,ACAD,National Park,Northeast,ME,2023,3,30822,600,203428,0,0,0,0,0,0,March,0
Acadia NP,ACAD,National Park,Northeast,ME,2023,4,102928,600,596982,0,0,0,0,0,0,April,0
Acadia NP,ACAD,National Park,Northeast,ME,2023,5,340425,7500,2369803,0,33,10049,3669,68,672,May,13819
Acadia NP,ACAD,National Park,Northeast,ME,2023,6,566535,7500,4257742,0,231,23409,10058,233,1701,June,33931
Acadia NP,ACAD,National Park,Northeast,ME,2023,7,767956,7500,5059220,0,338,30431,12119,408,2766,July,43296
Acadia NP,ACAD,National Park,Northeast,ME,2023,8,774296,7500,5042016,0,456,30048,10576,417,2721,August,41497
Acadia NP,ACAD,National Park,Northeast,ME,2023,9,643506,7500,4027568,0,194,19211,9458,324,1417,September,29187
Acadia NP,ACAD,National Park,Northeast,ME,2023,10,541067,6000,3555236,0,351,7467,3194,120,323,October,11132
Acadia NP,ACAD,National Park,Northeast,ME,2023,11,66987,600,401921,0,0,0,0,0,0,November,0
Acadia NP,ACAD,National Park,Northeast,ME,2023,12,14870,600,89222,0,0,0,0,0,0,December,0
Acadia NP,ACAD,National Park,Northeast,ME,2024,1,15538,600,102548,0,0,0,0,0,0,January,0
Acadia NP,ACAD,National Park,Northeast,ME,2024,2,14071,600,92870,0,0,0,0,0,0,February,0
Acadia NP,ACAD,National Park,Northeast,ME,2024,3,25696,600,169596,0,0,0,0,0,0,March,0
Acadia NP,ACAD,National Park,Northeast,ME,2024,4,95165,600,551957,0,0,0,0,0,0,April,0
Acadia NP,ACAD,National Park,Northeast,ME,2024,5,320885,7500,2285053,0,33,10570,4077,68,790,May,14748
Acadia NP,ACAD,National Park,Northeast,ME,2024,6,599015,7500,4602445,0,231,27362,11365,233,2167,June,39191
Acadia NP,ACAD,National Park,Northeast,ME,2024,7,791029,7500,5273128,0,245,34985,11747,159,2650,July,47136
Acadia NP,ACAD,National Park,Northeast,ME,2024,8,795332,7500,5289803,0,456,35620,10748,130,2640,August,46954
Acadia NP,ACAD,National Park,Northeast,ME,2024,9,646116,7500,4119237,0,351,21576,10089,449,1119,September,32465
Acadia NP,ACAD,National Park,Northeast,ME,2024,10,567466,6000,3914020,0,351,12626,4924,136,842,October,18037
Acadia NP,ACAD,National Park,Northeast,ME,2024,11,76388,600,458329,0,0,0,0,0,0,November,0
Acadia NP,ACAD,National Park,Northeast,ME,2024,12,14960,600,89762,0,0,0,0,0,0,December,0
Arches NP,ARCH,National Park,Intermountain,UT,2000,1,11505,0,46256,0,0,348,139,2,0,January,489
Arches NP,ARCH,National Park,Intermountain,UT,2000,2,14435,0,61569,0,0,442,314,3,2,February,759
Arches NP,ARCH,National Park,Intermountain,UT,2000,3,52392,0,284167,0,0,3572,1312,146,261,March,5030
Arches NP,ARCH,National Park,Intermountain,UT,2000,4,77012,0,382517,0,0,3591,2055,104,562,April,5750
Arches NP,ARCH,National Park,Intermountain,UT,2000,5,107856,0,470225,0,0,3267,2001,119,724,May,5387
Arches NP,ARCH,National Park,Intermountain,UT,2000,6,106198,0,461392,0,0,3318,1831,49,752,June,5198
Arches NP,ARCH,National Park,Intermountain,UT,2000,7,110434,0,466228,0,0,3691,1296,39,596,July,5026
Arches NP,ARCH,National Park,Intermountain,UT,2000,8,104487,0,434323,0,0,3308,1544,62,122,August,4914
Arches NP,ARCH,National Park,Intermountain,UT,2000,9,104706,0,446452,0,0,2900,1898,63,653,September,4861
Arches NP,ARCH,National Park,Intermountain,UT,2000,10,65675,0,308836,0,0,2503,1726,43,387,October,4272
Arches NP,ARCH,National Park,Intermountain,UT,2000,11,19787,0,59505,0,0,0,0,6,0,November,6
Arches NP,ARCH,National Park,Intermountain,UT,2000,12,11942,0,35994,0,0,0,0,7,0,December,7
Arches NP,ARCH,National Park,Intermountain,UT,2001,1,10566,0,31842,0,0,0,0,6,0,January,6
Arches NP,ARCH,National Park,Intermountain,UT,2001,2,12868,0,45334,0,0,149,130,2,0,February,281
Arches NP,ARCH,National Park,Intermountain,UT,2001,3,55082,0,282889,0,0,3448,1018,64,372,March,4530
Arches NP,ARCH,National Park,Intermountain,UT,2001,4,73213,0,365026,0,0,3518,1947,108,485,April,5573
Arches NP,ARCH,National Park,Intermountain,UT,2001,5,112865,0,507826,0,0,4031,1879,92,1049,May,6002
Arches NP,ARCH,National Park,Intermountain,UT,2001,6,99452,0,432190,0,0,3456,1382,35,703,June,4873
Arches NP,ARCH,National Park,Intermountain,UT,2001,7,100281,0,426757,0,0,3634,1069,21,522,July,4724
Arches NP,ARCH,National Park,Intermountain,UT,2001,8,97985,0,417836,0,0,3723,1220,13,205,August,4956
Arches NP,ARCH,National Park,Intermountain,UT,2001,9,94814,0,413629,0,0,3386,1539,25,433,September,4950
Arches NP,ARCH,National Park,Intermountain,UT,2001,10,60747,0,300715,0,0,2705,1702,29,501,October,4436
Arches NP,ARCH,National Park,Intermountain,UT,2001,11,26363,0,124406,0,0,1361,458,17,52,November,1836
Arches NP,ARCH,National Park,Intermountain,UT,2001,12,9790,0,39556,0,0,300,122,2,0,December,424
Arches NP,ARCH,National Park,Intermountain,UT,2002,1,9951,0,35326,0,0,146,82,0,0,January,228
Arches NP,ARCH,National Park,Intermountain,UT,2002,2,18163,0,62060,0,0,221,82,5,8,February,308
Arches NP,ARCH,National Park,Intermountain,UT,2002,3,57348,0,284358,0,0,3121,1121,48,390,March,4290
Arches NP,ARCH,National Park,Intermountain,UT,2002,4,76544,0,383338,0,0,3667,1955,100,683,April,5722
Arches NP,ARCH,National Park,Intermountain,UT,2002,5,109130,0,497790,0,0,4163,1777,93,1067,May,6033
Arches NP,ARCH,National Park,Intermountain,UT,2002,6,101051,0,435500,0,0,3499,1212,37,766,June,4748
Arches NP,ARCH,National Park,Intermountain,UT,2002,7,96566,0,419353,0,0,3950,853,16,583,July,4819
Arches NP,ARCH,National Park,Intermountain,UT,2002,8,97631,0,418142,0,0,3937,980,34,268,August,4951
Arches NP,ARCH,National Park,Intermountain,UT,2002,9,98581,0,431078,0,0,3218,1696,22,703,September,4936
Arches NP,ARCH,National Park,Intermountain,UT,2002,10,67373,0,311447,0,0,2388,1730,28,409,October,4146
Arches NP,ARCH,National Park,Intermountain,UT,2002,11,23134,0,102766,0,0,874,454,19,44,November,1347
Arches NP,ARCH,National Park,Intermountain,UT,2002,12,14200,0,52162,0,0,266,132,0,0,December,398
Arches NP,ARCH,National Park,Intermountain,UT,2003,1,13326,0,54089,0,0,415,173,0,0,January,588
Arches NP,ARCH,National Park,Intermountain,UT,2003,2,13760,0,53866,0,0,305,214,6,0,February,525
Arches NP,ARCH,National Park,Intermountain,UT,2003,3,50242,0,258439,0,0,3213,864,69,342,March,4146
Arches NP,ARCH,National Park,Intermountain,UT,2003,4,70795,0,359400,0,0,3607,1760,81,677,April,5448
Arches NP,ARCH,National Park,Intermountain,UT,2003,5,106873,0,485891,0,0,4304,1580,74,929,May,5958
Arches NP,ARCH,National Park,Intermountain,UT,2003,6,101997,0,433619,0,0,3526,1272,30,490,June,4828
Arches NP,ARCH,National Park,Intermountain,UT,2003,7,95296,0,382823,0,0,3213,756,5,65,July,3974
Arches NP,ARCH,National Park,Intermountain,UT,2003,8,99352,0,418971,0,0,3645,1096,15,282,August,4756
Arches NP,ARCH,National Park,Intermountain,UT,2003,9,99639,0,414932,0,0,2651,1696,15,472,September,4362
Arches NP,ARCH,National Park,Intermountain,UT,2003,10,72875,0,343103,0,0,2467,1934,34,751,October,4435
Arches NP,ARCH,National Park,Intermountain,UT,2003,11,21343,0,94346,0,0,751,504,8,0,November,1263
Arches NP,ARCH,National Park,Intermountain,UT,2003,12,12283,0,45010,0,0,211,125,4,0,December,340
Arches NP,ARCH,National Park,Intermountain,UT,2004,1,11571,0,39638,0,0,122,77,6,0,January,205
Arches NP,ARCH,National Park,Intermountain,UT,2004,2,11378,0,41564,0,0,168,142,0,0,February,310
Arches NP,ARCH,National Park,Intermountain,UT,2004,3,58919,0,291166,0,0,3227,1121,78,342,March,4426
Arches NP,ARCH,National Park,Intermountain,UT,2004,4,79069,0,401949,0,0,3969,1879,56,960,April,5904
Arches NP,ARCH,National Park,Intermountain,UT,2004,5,113248,0,495320,0,0,3856,1785,86,756,May,5727
Arches NP,ARCH,National Park,Intermountain,UT,2004,6,94638,0,433970,0,0,3964,1434,36,819,June,5434
Arches NP,ARCH,National Park,Intermountain,UT,2004,7,93569,0,425969,0,0,4204,1218,33,598,July,5455
Arches NP,ARCH,National Park,Intermountain,UT,2004,8,83585,0,376552,0,0,3553,1382,34,272,August,4969
Arches NP,ARCH,National Park,Intermountain,UT,2004,9,95276,0,412618,0,0,2746,1998,29,510,September,4773
Arches NP,ARCH,National Park,Intermountain,UT,2004,10,58743,0,309351,0,0,2940,1961,20,626,October,4921
Arches NP,ARCH,National Park,Intermountain,UT,2004,11,21208,0,90176,0,0,614,492,0,0,November,1106
Arches NP,ARCH,National Park,Intermountain,UT,2004,12,11927,0,42692,0,0,161,127,0,0,December,288
Arches NP,ARCH,National Park,Intermountain,UT,2005,1,9894,0,38553,0,0,214,156,0,0,January,370
Arches NP,ARCH,National Park,Intermountain,UT,2005,2,16168,0,59221,0,0,302,139,5,0,February,446
Arches NP,ARCH,National Park,Intermountain,UT,2005,3,62843,0,328150,0,0,3829,1369,50,570,March,5248
Arches NP,ARCH,National Park,Intermountain,UT,2005,4,71709,0,393365,0,0,4442,2087,42,856,April,6571
Arches NP,ARCH,National Park,Intermountain,UT,2005,5,111718,0,519139,0,0,4776,1731,138,1021,May,6645
Arches NP,ARCH,National Park,Intermountain,UT,2005,6,110517,0,497951,0,0,4377,1561,41,955,June,5979
Arches NP,ARCH,National Park,Intermountain,UT,2005,7,106555,0,468206,0,0,3899,1436,21,833,July,5356
Arches NP,ARCH,National Park,Intermountain,UT,2005,8,103403,0,426145,0,0,2948,1609,22,251,August,4579
Arches NP,ARCH,National Park,Intermountain,UT,2005,9,88218,0,402905,0,0,3151,1796,38,776,September,4985
Arches NP,ARCH,National Park,Intermountain,UT,2005,10,63626,0,315811,0,0,2993,1697,83,433,October,4773
Arches NP,ARCH,National Park,Intermountain,UT,2005,11,23813,0,109581,0,0,912,655,20,2,November,1587
Arches NP,ARCH,National Park,Intermountain,UT,2005,12,13206,0,48062,0,0,197,144,11,0,December,352
Arches NP,ARCH,National Park,Intermountain,UT,2006,1,12841,0,45549,0,0,206,74,12,0,January,292
Arches NP,ARCH,National Park,Intermountain,UT,2006,2,20728,0,73565,0,0,223,228,1,22,February,452
Arches NP,ARCH,National Park,Intermountain,UT,2006,3,67550,0,333228,0,0,3394,1253,71,723,March,4718
Arches NP,ARCH,National Park,Intermountain,UT,2006,4,84244,0,414366,0,0,3748,2222,27,738,April,5997
Arches NP,ARCH,National Park,Intermountain,UT,2006,5,110564,0,506619,0,0,4061,2152,69,1007,May,6282
Arches NP,ARCH,National Park,Intermountain,UT,2006,6,102061,0,469516,0,0,4212,1580,3,1011,June,5795
Arches NP,ARCH,National Park,Intermountain,UT,2006,7,101297,0,443303,0,0,3440,1539,13,817,July,4992
Arches NP,ARCH,National Park,Intermountain,UT,2006,8,107176,0,457313,0,0,3761,1561,9,327,August,5331
Arches NP,ARCH,National Park,Intermountain,UT,2006,9,112335,0,488755,0,0,3389,2246,19,669,September,5654
Arches NP,ARCH,National Park,Intermountain,UT,2006,10,72615,0,342164,0,0,2597,1951,50,582,October,4598
Arches NP,ARCH,National Park,Intermountain,UT,2006,11,28087,0,120209,0,0,862,547,12,77,November,1421
Arches NP,ARCH,National Park,Intermountain,UT,2006,12,13551,0,49045,0,0,197,101,0,52,December,298
Arches NP,ARCH,National Park,Intermountain,UT,2007,1,10681,0,36641,0,0,110,79,2,0,January,191
Arches NP,ARCH,National Park,Intermountain,UT,2007,2,15453,0,56554,0,0,276,137,1,11,February,414
Arches NP,ARCH,National Park,Intermountain,UT,2007,3,63618,0,335159,0,0,3893,1374,46,699,March,5313
Arches NP,ARCH,National Park,Intermountain,UT,2007,4,90031,0,451535,0,0,4196,2184,72,1108,April,6452
Arches NP,ARCH,National Park,Intermountain,UT,2007,5,111652,0,509732,0,0,4199,1901,69,1114,May,6169
Arches NP,ARCH,National Park,Intermountain,UT,2007,6,109027,0,478157,0,0,3804,1642,8,841,June,5454
Arches NP,ARCH,National Park,Intermountain,UT,2007,7,112167,0,479018,0,0,3540,1472,23,904,July,5035
Arches NP,ARCH,National Park,Intermountain,UT,2007,8,106047,0,434757,0,0,2757,1698,3,401,August,4458
Arches NP,ARCH,National Park,Intermountain,UT,2007,9,120301,0,482766,0,0,2660,1709,3,706,September,4372
Arches NP,ARCH,National Park,Intermountain,UT,2007,10,77963,0,350116,0,0,2206,2119,45,473,October,4370
Arches NP,ARCH,National Park,Intermountain,UT,2007,11,30536,0,140548,0,0,1219,660,5,155,November,1884
Arches NP,ARCH,National Park,Intermountain,UT,2007,12,12705,0,44567,0,0,163,106,0,0,December,269
Arches NP,ARCH,National Park,Intermountain,UT,2008,1,9095,0,29866,0,0,70,36,2,0,January,108
Arches NP,ARCH,National Park,Intermountain,UT,2008,2,13435,0,49910,0,0,250,142,9,0,February,401
Arches NP,ARCH,National Park,Intermountain,UT,2008,3,66408,0,332267,0,0,3578,1396,31,539,March,5005
Arches NP,ARCH,National Park,Intermountain,UT,2008,4,83695,0,420415,0,0,3945,2055,45,1011,April,6045
Arches NP,ARCH,National Park,Intermountain,UT,2008,5,133195,0,575060,0,0,4328,1868,106,1009,May,6302
Arches NP,ARCH,National Park,Intermountain,UT,2008,6,124451,0,507697,0,0,3337,1229,68,964,June,4634
Arches NP,ARCH,National Park,Intermountain,UT,2008,7,121038,0,487615,0,0,2965,1485,14,724,July,4464
Arches NP,ARCH,National Park,Intermountain,UT,2008,8,129843,0,523825,0,0,3159,1804,43,590,August,5006
Arches NP,ARCH,National Park,Intermountain,UT,2008,9,124268,0,535601,0,0,3866,1820,10,1087,September,5696
Arches NP,ARCH,National Park,Intermountain,UT,2008,10,80194,0,364393,0,0,2484,2009,33,633,October,4526
Arches NP,ARCH,National Park,Intermountain,UT,2008,11,29604,0,131954,0,0,1118,643,3,33,November,1764
Arches NP,ARCH,National Park,Intermountain,UT,2008,12,13569,0,48249,0,0,199,108,2,5,December,309
Arches NP,ARCH,National Park,Intermountain,UT,2009,1,11684,0,41206,0,0,180,74,2,0,January,256
Arches NP,ARCH,National Park,Intermountain,UT,2009,2,15488,0,57006,0,0,274,154,12,0,February,440
Arches NP,ARCH,National Park,Intermountain,UT,2009,3,66898,0,328659,0,0,3378,1393,101,460,March,4872
Arches NP,ARCH,National Park,Intermountain,UT,2009,4,91114,0,432816,0,0,3559,2203,152,731,April,5914
Arches NP,ARCH,National Park,Intermountain,UT,2009,5,139332,0,598604,0,0,4115,2147,173,1091,May,6435
Arches NP,ARCH,National Park,Intermountain,UT,2009,6,140161,0,600166,0,0,4571,1731,116,1069,June,6418
Arches NP,ARCH,National Park,Intermountain,UT,2009,7,133854,0,560551,0,0,3839,1825,48,912,July,5712
Arches NP,ARCH,National Park,Intermountain,UT,2009,8,133880,0,541774,0,0,3402,1828,60,549,August,5290
Arches NP,ARCH,National Park,Intermountain,UT,2009,9,131913,0,544614,0,0,3132,2276,46,749,September,5454
Arches NP,ARCH,National Park,Intermountain,UT,2009,10,86601,0,388058,0,0,2594,1906,75,769,October,4575
Arches NP,ARCH,National Park,Intermountain,UT,2009,11,31714,0,151982,0,0,1366,797,23,183,November,2186
Arches NP,ARCH,National Park,Intermountain,UT,2009,12,13673,0,46031,0,0,132,77,0,0,December,209
Arches NP,ARCH,National Park,Intermountain,UT,2010,1,8713,0,29215,0,0,96,31,1,0,January,128
Arches NP,ARCH,National Park,Intermountain,UT,2010,2,11746,0,41774,0,0,163,79,5,25,February,247
Arches NP,ARCH,National Park,Intermountain,UT,2010,3,57623,0,271316,0,0,2425,1050,105,522,March,3580
Arches NP,ARCH,National Park,Intermountain,UT,2010,4,93999,0,417250,0,0,2614,2133,198,691,April,4945
Arches NP,ARCH,National Park,Intermountain,UT,2010,5,135670,0,549494,0,0,2908,1971,213,845,May,5092
Arches NP,ARCH,National Park,Intermountain,UT,2010,6,151209,0,599709,0,0,2859,1733,141,1353,June,4733
Arches NP,ARCH,National Park,Intermountain,UT,2010,7,145489,0,579033,0,0,2994,1890,56,1000,July,4940
Arches NP,ARCH,National Park,Intermountain,UT,2010,8,139304,0,543792,0,0,2635,1793,46,771,August,4474
Arches NP,ARCH,National Park,Intermountain,UT,2010,9,138442,0,554004,0,0,2684,2030,66,998,September,4780
Arches NP,ARCH,National Park,Intermountain,UT,2010,10,89929,0,408800,0,0,2978,1949,69,796,October,4996
Arches NP,ARCH,National Park,Intermountain,UT,2010,11,29343,0,128925,0,0,890,706,14,94,November,1610
Arches NP,ARCH,National Park,Intermountain,UT,2010,12,12938,0,50608,0,0,370,113,9,0,December,492
Arches NP,ARCH,National Park,Intermountain,UT,2011,1,10182,0,34832,0,0,132,46,1,0,January,179
Arches NP,ARCH,National Park,Intermountain,UT,2011,2,12932,0,48521,0,0,221,134,6,44,February,361
Arches NP,ARCH,National Park,Intermountain,UT,2011,3,61950,0,311484,0,0,3189,1331,175,540,March,4695
Arches NP,ARCH,National Park,Intermountain,UT,2011,4,96537,0,435155,0,0,2711,2425,112,817,April,5248
Arches NP,ARCH,National Park,Intermountain,UT,2011,5,142251,0,580092,0,0,3051,2230,274,834,May,5555
Arches NP,ARCH,National Park,Intermountain,UT,2011,6,155481,0,619644,0,0,3197,1858,202,1127,June,5257
Arches NP,ARCH,National Park,Intermountain,UT,2011,7,147426,0,575755,0,0,2754,1966,84,758,July,4804
Arches NP,ARCH,National Park,Intermountain,UT,2011,8,138600,0,559921,0,0,3362,1696,92,856,August,5150
Arches NP,ARCH,National Park,Intermountain,UT,2011,9,136246,0,561530,0,0,3394,1922,82,968,September,5398
Arches NP,ARCH,National Park,Intermountain,UT,2011,10,92728,0,417769,0,0,2729,2143,124,820,October,4996
Arches NP,ARCH,National Park,Intermountain,UT,2011,11,30863,0,134943,0,0,1034,650,28,52,November,1712
Arches NP,ARCH,National Park,Intermountain,UT,2011,12,15562,0,64541,0,0,490,242,12,0,December,744
Arches NP,ARCH,National Park,Intermountain,UT,2012,1,14961,0,54781,0,0,266,96,28,22,January,390
Arches NP,ARCH,National Park,Intermountain,UT,2012,2,17870,0,59926,0,0,146,89,28,0,February,263
Arches NP,ARCH,National Park,Intermountain,UT,2012,3,72273,0,321771,0,0,2600,1180,183,410,March,3963
Arches NP,ARCH,National Park,Intermountain,UT,2012,4,103800,0,462894,0,0,3229,2187,109,787,April,5525
Arches NP,ARCH,National Park,Intermountain,UT,2012,5,142876,0,605653,0,0,3910,2165,156,1145,May,6231
Arches NP,ARCH,National Park,Intermountain,UT,2012,6,143482,0,592340,0,0,3929,1520,74,1223,June,5523
Arches NP,ARCH,National Park,Intermountain,UT,2012,7,145696,0,559679,0,0,2670,1561,42,835,July,4273
Arches NP,ARCH,National Park,Intermountain,UT,2012,8,139036,0,522954,0,0,2222,1466,68,654,August,3756
Arches NP,ARCH,National Park,Intermountain,UT,2012,9,139801,0,572413,0,0,3818,1777,78,703,September,5673
Arches NP,ARCH,National Park,Intermountain,UT,2012,10,96310,0,425374,0,0,2926,1774,70,916,October,4770
Arches NP,ARCH,National Park,Intermountain,UT,2012,11,36170,0,157316,0,0,1068,814,15,137,November,1897
Arches NP,ARCH,National Park,Intermountain,UT,2012,12,18302,0,62855,0,0,218,113,0,0,December,331
Arches NP,ARCH,National Park,Intermountain,UT,2013,1,11099,0,36676,0,0,110,26,4,0,January,140
Arches NP,ARCH,National Park,Intermountain,UT,2013,2,16426,0,51869,0,0,82,26,0,0,February,108
Arches NP,ARCH,National Park,Intermountain,UT,2013,3,73935,0,364682,0,0,3756,1310,143,745,March,5209
